Stock,Entry Date,Entry Price,Exit Date,Exit Price,P&L (%),Days Held,Outcome
BAYERCROP.NS,2024-04-15,5471.04,2024-04-15,5197.49,-5.0,0,Stop Loss
BAYERCROP.NS,2024-06-07,5586.14,2024-06-18,6144.75,10.0,11,Target Hit
BAYERCROP.NS,2024-12-19,5831.54,2024-12-30,5539.96,-5.0,11,Stop Loss
BAYERCROP.NS,2025-02-14,4477.29,2025-02-27,4925.02,10.0,13,Target Hit
BAYERCROP.NS,2025-04-17,4912.22,2025-05-02,4666.61,-5.0,15,Stop Loss
BAYERCROP.NS,2025-05-12,4706.89,2025-05-21,5177.58,10.0,9,Target Hit
BERGEPAINT.NS,2022-02-16,600.94,2022-02-24,570.89,-5.0,8,Stop Loss
BERGEPAINT.NS,2022-04-11,608.23,2022-04-19,577.82,-5.0,8,Stop Loss
BERGEPAINT.NS,2022-03-10,546.62,2022-04-07,601.28,10.0,28,Target Hit
BERGEPAINT.NS,2022-08-02,536.33,2022-09-29,509.51,-5.0,58,Stop Loss
BERGEPAINT.NS,2022-06-22,486.23,2022-08-02,534.85,10.0,41,Target Hit
BERGEPAINT.NS,2022-06-22,486.4,2022-08-02,535.04,10.0,41,Target Hit
BERGEPAINT.NS,2022-08-30,555.0,2022-09-16,527.25,-5.0,17,Stop Loss
BERGEPAINT.NS,2024-07-24,527.53,2024-08-21,580.28,10.0,28,Target Hit
BERGEPAINT.NS,2025-04-08,522.29,2025-04-22,574.52,10.0,14,Target Hit
BERGEPAINT.NS,2025-05-12,548.91,2025-06-19,574.52,4.67,38,Target Hit
BDL.NS,2020-09-03,188.98,2020-09-07,179.53,-5.0,4,Stop Loss
BDL.NS,2021-01-06,168.39,2021-01-13,159.97,-5.0,7,Stop Loss
BDL.NS,2021-04-28,164.78,2021-06-01,181.26,10.0,34,Target Hit
BDL.NS,2021-08-25,190.48,2021-10-06,180.96,-5.0,42,Stop Loss
BDL.NS,2022-02-14,222.13,2022-02-14,211.02,-5.0,0,Stop Loss
BDL.NS,2022-03-02,225.84,2022-03-14,248.42,10.0,12,Target Hit
BDL.NS,2022-02-28,218.22,2022-02-28,207.31,-5.0,0,Stop Loss
BDL.NS,2022-02-28,215.7,2022-02-28,204.92,-5.0,0,Stop Loss
BDL.NS,2022-05-20,360.37,2022-05-23,396.41,10.0,3,Target Hit
BDL.NS,2022-05-19,356.93,2022-05-19,339.08,-5.0,0,Stop Loss
BDL.NS,2022-06-16,411.2,2022-06-16,390.64,-5.0,0,Stop Loss
BDL.NS,2022-09-02,412.77,2022-09-16,454.05,10.0,14,Target Hit
BDL.NS,2023-02-16,444.5,2023-02-16,422.28,-5.0,0,Stop Loss
BDL.NS,2024-06-10,1459.48,2024-06-14,1605.43,10.0,4,Target Hit
BDL.NS,2024-08-09,1441.55,2024-08-12,1369.47,-5.0,3,Stop Loss
BDL.NS,2024-10-08,1145.8,2024-10-08,1088.51,-5.0,0,Stop Loss
BDL.NS,2025-01-20,1289.03,2025-01-22,1224.58,-5.0,2,Stop Loss
BDL.NS,2025-01-16,1220.26,2025-01-16,1159.25,-5.0,0,Stop Loss
BDL.NS,2025-01-30,1261.68,2025-02-01,1198.6,-5.0,2,Stop Loss
BDL.NS,2025-03-19,1166.27,2025-03-21,1282.9,10.0,2,Target Hit
BDL.NS,2025-04-15,1364.61,2025-04-28,1501.07,10.0,13,Target Hit
BDL.NS,2025-05-30,1999.3,2025-06-11,1899.33,-5.0,12,Stop Loss
BEL.NS,2020-08-05,30.78,2020-08-10,33.86,10.01,5,Target Hit
BEL.NS,2020-11-20,33.58,2020-12-09,36.94,10.01,19,Target Hit
BEL.NS,2021-04-29,41.01,2021-05-10,45.11,10.0,11,Target Hit
BEL.NS,2021-06-21,46.84,2021-06-23,51.52,9.99,2,Target Hit
BEL.NS,2021-08-18,56.2,2021-08-23,53.39,-5.0,5,Stop Loss
BEL.NS,2021-10-18,67.88,2021-10-20,64.49,-4.99,2,Stop Loss
BEL.NS,2022-06-01,75.71,2022-06-20,71.92,-5.01,19,Stop Loss
BEL.NS,2023-11-13,139.59,2023-12-04,153.55,10.0,21,Target Hit
BEL.NS,2024-07-05,322.36,2024-07-19,306.24,-5.0,14,Stop Loss
BEL.NS,2024-08-23,306.48,2024-08-29,291.16,-5.0,6,Stop Loss
BEL.NS,2024-10-16,288.03,2024-10-22,273.63,-5.0,6,Stop Loss
BEL.NS,2025-01-16,274.9,2025-01-27,261.15,-5.0,11,Stop Loss
BEL.NS,2025-04-08,285.6,2025-04-29,314.16,10.0,21,Target Hit
BEL.NS,2025-06-13,395.15,2025-06-19,314.16,-20.5,6,Target Hit
BHARATFORG.NS,2021-01-04,533.15,2021-01-08,586.46,10.0,4,Target Hit
BHARATFORG.NS,2021-02-01,595.82,2021-02-01,566.03,-5.0,0,Stop Loss
BHARATFORG.NS,2021-03-02,614.68,2021-03-17,583.95,-5.0,15,Stop Loss
BHARATFORG.NS,2021-04-27,580.92,2021-05-11,639.01,10.0,14,Target Hit
BHARATFORG.NS,2021-06-22,719.62,2021-07-08,791.58,10.0,16,Target Hit
BHARATFORG.NS,2021-12-08,699.89,2021-12-20,664.9,-5.0,12,Stop Loss
BHARATFORG.NS,2022-01-17,765.48,2022-01-20,727.21,-5.0,3,Stop Loss
BHARATFORG.NS,2022-02-23,680.65,2022-02-24,646.62,-5.0,1,Stop Loss
BHARATFORG.NS,2022-03-30,700.49,2022-05-02,665.47,-5.0,33,Stop Loss
BHARATFORG.NS,2022-03-10,629.43,2022-03-30,692.37,10.0,20,Target Hit
BHARATFORG.NS,2022-05-31,697.9,2022-06-02,663.0,-5.0,2,Stop Loss
BHARATFORG.NS,2022-05-18,673.29,2022-05-19,639.63,-5.0,1,Stop Loss
BHARATFORG.NS,2022-05-17,657.77,2022-06-06,624.88,-5.0,20,Stop Loss
BHARATFORG.NS,2022-12-08,861.96,2022-12-23,818.86,-5.0,15,Stop Loss
BHARATFORG.NS,2024-04-08,1171.16,2024-04-25,1288.28,10.0,17,Target Hit
BHARATFORG.NS,2025-03-19,1124.14,2025-04-04,1067.93,-5.0,16,Stop Loss
BHARATFORG.NS,2025-04-15,1046.57,2025-04-29,1151.23,10.0,14,Target Hit
BHEL.NS,2020-09-28,31.77,2020-09-28,30.18,-5.0,0,Stop Loss
BHEL.NS,2021-02-25,43.93,2021-03-01,48.32,9.99,4,Target Hit
BHEL.NS,2021-02-26,47.56,2021-02-26,45.18,-5.0,0,Stop Loss
BHEL.NS,2021-05-03,51.94,2021-05-03,49.34,-5.01,0,Stop Loss
BHEL.NS,2021-04-27,46.6,2021-05-03,51.26,10.0,6,Target Hit
BHEL.NS,2021-06-22,67.58,2021-06-24,64.2,-5.0,2,Stop Loss
BHEL.NS,2021-06-21,64.8,2021-06-21,61.56,-5.0,0,Stop Loss
BHEL.NS,2021-08-02,59.91,2021-08-02,56.91,-5.01,0,Stop Loss
BHEL.NS,2022-03-02,50.08,2022-03-07,47.58,-4.99,5,Stop Loss
BHEL.NS,2022-03-08,49.62,2022-04-05,54.58,10.0,28,Target Hit
BHEL.NS,2022-05-20,50.23,2022-05-26,47.72,-5.0,6,Stop Loss
BHEL.NS,2022-08-29,58.35,2022-08-29,55.43,-5.0,0,Stop Loss
BHEL.NS,2022-10-07,63.85,2022-10-11,60.66,-5.0,4,Stop Loss
BHEL.NS,2022-11-23,75.62,2022-11-28,83.18,10.0,5,Target Hit
BHEL.NS,2023-08-08,100.44,2023-08-22,110.48,10.0,14,Target Hit
BHEL.NS,2024-02-14,217.43,2024-02-14,206.56,-5.0,0,Stop Loss
BHEL.NS,2024-04-25,267.53,2024-05-02,294.28,10.0,7,Target Hit
BHEL.NS,2024-07-08,325.31,2024-07-18,309.04,-5.0,10,Stop Loss
BHEL.NS,2024-12-20,244.65,2024-12-30,232.42,-5.0,10,Stop Loss
BHEL.NS,2025-01-16,208.58,2025-01-27,198.15,-5.0,11,Stop Loss
BHEL.NS,2025-03-06,200.34,2025-03-11,190.32,-5.0,5,Stop Loss
BHEL.NS,2025-03-04,191.19,2025-03-04,181.63,-5.0,0,Stop Loss
BHEL.NS,2025-04-15,218.74,2025-05-13,240.61,10.0,28,Target Hit
BHEL.NS,2025-05-12,221.51,2025-05-15,243.66,10.0,3,Target Hit
BPCL.NS,2020-11-11,154.02,2020-11-26,146.32,-5.0,15,Stop Loss
BPCL.NS,2021-05-24,192.81,2021-07-15,183.17,-5.0,52,Stop Loss
BPCL.NS,2021-05-11,187.5,2021-08-04,187.34,-0.09,85,Max Hold
BPCL.NS,2021-04-23,172.97,2021-05-12,190.27,10.0,19,Target Hit
BPCL.NS,2022-04-04,165.83,2022-05-06,157.54,-5.0,32,Stop Loss
BPCL.NS,2022-03-17,160.59,2022-05-11,152.56,-5.0,55,Stop Loss
BPCL.NS,2022-08-16,151.29,2022-09-16,143.73,-5.0,31,Stop Loss
BPCL.NS,2024-01-16,225.72,2024-02-02,248.29,10.0,17,Target Hit
BPCL.NS,2024-04-29,295.0,2024-06-03,324.5,10.0,35,Target Hit
BPCL.NS,2024-12-19,288.37,2025-01-09,273.95,-5.0,21,Stop Loss
BPCL.NS,2025-01-21,277.72,2025-01-24,263.83,-5.0,3,Stop Loss
BPCL.NS,2025-04-08,285.04,2025-04-29,313.54,10.0,21,Target Hit
BHARTIARTL.NS,2020-09-02,540.42,2020-09-04,513.4,-5.0,2,Stop Loss
BHARTIARTL.NS,2022-03-17,713.67,2022-05-13,677.99,-5.0,57,Stop Loss
BHARTIARTL.NS,2022-03-17,708.09,2022-05-16,672.69,-5.0,60,Stop Loss
BHARTIARTL.NS,2022-03-07,657.13,2022-03-28,722.84,10.0,21,Target Hit
BHARTIARTL.NS,2022-08-05,698.79,2022-09-13,768.67,10.0,39,Target Hit
BHARTIARTL.NS,2025-01-21,1648.22,2025-02-28,1565.81,-5.0,38,Stop Loss
BHARTIHEXA.NS,2024-09-12,1256.54,2024-09-13,1382.19,10.0,1,Target Hit
BHARTIHEXA.NS,2025-02-07,1481.8,2025-02-07,1407.71,-5.0,0,Stop Loss
BHARTIHEXA.NS,2025-03-05,1322.38,2025-03-05,1454.62,10.0,0,Target Hit
BHARTIHEXA.NS,2025-04-11,1495.27,2025-04-21,1644.8,10.0,10,Target Hit
BHARTIHEXA.NS,2025-05-08,1726.25,2025-06-03,1898.88,10.0,26,Target Hit
BHARTIHEXA.NS,2025-05-12,1764.6,2025-05-15,1676.37,-5.0,3,Stop Loss
BIKAJI.NS,2022-12-27,369.32,2022-12-29,406.25,10.0,2,Target Hit
BIKAJI.NS,2024-07-30,731.14,2024-08-08,804.25,10.0,9,Target Hit
BIKAJI.NS,2024-08-02,729.04,2024-08-08,801.94,10.0,6,Target Hit
BIKAJI.NS,2024-12-04,818.75,2024-12-19,777.81,-5.0,15,Stop Loss
BIKAJI.NS,2025-04-24,748.42,2025-04-29,711.0,-5.0,5,Stop Loss
BIKAJI.NS,2025-02-21,669.27,2025-02-21,635.81,-5.0,0,Stop Loss
BIKAJI.NS,2025-03-04,667.69,2025-03-04,634.31,-5.0,0,Stop Loss
BIKAJI.NS,2025-04-11,690.64,2025-05-09,656.11,-5.0,28,Stop Loss
BIKAJI.NS,2025-05-12,696.92,2025-05-29,766.61,10.0,17,Target Hit
BIOCON.NS,2020-11-14,431.88,2020-11-20,410.29,-5.0,6,Stop Loss
BIOCON.NS,2022-01-21,376.29,2022-01-21,357.48,-5.0,0,Stop Loss
BIOCON.NS,2022-06-10,338.9,2022-06-14,321.96,-5.0,4,Stop Loss
BIOCON.NS,2022-06-24,326.68,2022-06-28,310.35,-5.0,4,Stop Loss
BIOCON.NS,2023-04-18,231.16,2023-04-18,219.6,-5.0,0,Stop Loss
BIOCON.NS,2024-04-03,272.37,2024-04-26,299.61,10.0,23,Target Hit
BIOCON.NS,2024-08-28,363.22,2024-10-07,345.06,-5.0,40,Stop Loss
BIOCON.NS,2024-12-02,378.06,2024-12-12,359.16,-5.0,10,Stop Loss
BIOCON.NS,2024-11-07,327.11,2024-11-27,359.82,10.0,20,Target Hit
BIOCON.NS,2025-01-31,364.14,2025-02-12,345.93,-5.0,12,Stop Loss
BIOCON.NS,2025-04-21,334.36,2025-04-25,317.64,-5.0,4,Stop Loss
BIOCON.NS,2025-04-15,328.75,2025-04-25,312.31,-5.0,10,Stop Loss
BSOFT.NS,2020-09-08,164.63,2020-09-08,156.4,-5.0,0,Stop Loss
BSOFT.NS,2020-09-28,187.72,2020-10-16,178.33,-5.0,18,Stop Loss
BSOFT.NS,2021-02-03,251.02,2021-02-03,238.47,-5.0,0,Stop Loss
BSOFT.NS,2021-03-19,234.91,2021-03-19,223.16,-5.0,0,Stop Loss
BSOFT.NS,2021-05-17,250.33,2021-05-21,237.81,-5.0,4,Stop Loss
BSOFT.NS,2021-04-26,246.1,2021-04-29,233.8,-5.0,3,Stop Loss
BSOFT.NS,2021-06-30,383.48,2021-07-06,364.31,-5.0,6,Stop Loss
BSOFT.NS,2021-12-13,491.32,2021-12-13,466.75,-5.0,0,Stop Loss
BSOFT.NS,2022-03-10,445.36,2022-03-15,423.09,-5.0,5,Stop Loss
BSOFT.NS,2022-02-23,405.94,2022-02-24,385.64,-5.0,1,Stop Loss
BSOFT.NS,2022-03-02,407.81,2022-03-10,448.59,10.0,8,Target Hit
BSOFT.NS,2022-04-29,414.44,2022-05-02,393.72,-5.0,3,Stop Loss
BSOFT.NS,2022-06-27,351.28,2022-07-01,333.72,-5.0,4,Stop Loss
BSOFT.NS,2022-09-09,320.33,2022-09-16,304.31,-5.0,7,Stop Loss
BSOFT.NS,2022-09-09,319.0,2022-09-16,303.05,-5.0,7,Stop Loss
BSOFT.NS,2022-11-09,273.35,2022-12-01,300.69,10.0,22,Target Hit
BSOFT.NS,2023-02-06,271.26,2023-03-24,257.7,-5.0,46,Stop Loss
BSOFT.NS,2023-04-25,262.38,2023-05-09,288.62,10.0,14,Target Hit
BSOFT.NS,2023-07-27,393.55,2023-08-04,432.9,10.0,8,Target Hit
BSOFT.NS,2024-01-17,788.25,2024-03-05,748.84,-5.0,48,Stop Loss
BSOFT.NS,2024-02-15,841.51,2024-02-20,799.43,-5.0,5,Stop Loss
BSOFT.NS,2024-08-19,614.77,2024-08-29,676.25,10.0,10,Target Hit
BSOFT.NS,2024-12-05,610.36,2024-12-20,579.84,-5.0,15,Stop Loss
BSOFT.NS,2025-02-13,514.44,2025-02-14,488.72,-5.0,1,Stop Loss
BSOFT.NS,2025-02-21,480.37,2025-02-27,456.35,-5.0,6,Stop Loss
BSOFT.NS,2025-04-23,399.79,2025-05-07,379.8,-5.0,14,Stop Loss
BSOFT.NS,2025-04-15,373.83,2025-05-12,411.21,10.0,27,Target Hit
BSOFT.NS,2025-05-12,393.67,2025-05-16,433.04,10.0,4,Target Hit
BSOFT.NS,2025-06-10,429.16,2025-06-13,407.7,-5.0,3,Stop Loss
BSOFT.NS,2025-06-05,408.51,2025-06-19,407.7,-0.2,14,Stop Loss
BSOFT.NS,2025-06-17,428.25,2025-06-19,407.7,-4.8,2,Stop Loss
BLUEDART.NS,2020-09-04,2215.69,2020-09-04,2104.91,-5.0,0,Stop Loss
BLUEDART.NS,2020-11-11,3906.15,2020-12-15,3710.84,-5.0,34,Stop Loss
BLUEDART.NS,2020-12-28,4003.55,2021-01-18,3803.37,-5.0,21,Stop Loss
BLUEDART.NS,2022-03-30,6664.4,2022-04-07,6331.18,-5.0,8,Stop Loss
BLUEDART.NS,2022-03-29,6616.8,2022-04-07,6285.96,-5.0,9,Stop Loss
BLUEDART.NS,2022-03-25,6331.38,2022-05-02,6964.52,10.0,38,Target Hit
BLUEDART.NS,2022-02-25,6152.26,2022-03-02,5844.65,-5.0,5,Stop Loss
BLUEDART.NS,2022-03-08,5730.54,2022-03-08,5444.01,-5.0,0,Stop Loss
BLUEDART.NS,2022-05-23,7247.04,2022-05-23,6884.69,-5.0,0,Stop Loss
BLUEDART.NS,2025-02-07,6725.22,2025-02-11,6388.96,-5.0,4,Stop Loss
BLUEDART.NS,2025-04-08,6069.82,2025-04-23,6676.8,10.0,15,Target Hit
BLUESTARCO.NS,2020-09-14,302.04,2020-09-14,332.24,10.0,0,Target Hit
BLUESTARCO.NS,2020-09-28,320.29,2020-10-06,304.28,-5.0,8,Stop Loss
BLUESTARCO.NS,2020-11-06,320.96,2020-11-19,353.06,10.0,13,Target Hit
BLUESTARCO.NS,2020-12-23,386.34,2021-01-22,367.02,-5.0,30,Stop Loss
BLUESTARCO.NS,2021-01-05,398.06,2021-01-13,378.16,-5.0,8,Stop Loss
BLUESTARCO.NS,2022-02-02,434.19,2022-02-03,477.61,10.0,1,Target Hit
BLUESTARCO.NS,2022-02-21,523.28,2022-02-22,497.12,-5.0,1,Stop Loss
BLUESTARCO.NS,2022-05-19,511.33,2022-05-25,485.76,-5.0,6,Stop Loss
BLUESTARCO.NS,2022-08-30,547.49,2022-09-19,520.12,-5.0,20,Stop Loss
BLUESTARCO.NS,2022-10-11,584.99,2022-11-17,555.74,-5.0,37,Stop Loss
BLUESTARCO.NS,2024-02-15,1224.38,2024-03-11,1346.82,10.0,25,Target Hit
BLUESTARCO.NS,2024-08-20,1749.45,2024-09-02,1661.98,-5.0,13,Stop Loss
BLUESTARCO.NS,2025-02-01,2017.0,2025-02-01,1916.15,-5.0,0,Stop Loss
BLUESTARCO.NS,2025-01-30,1879.71,2025-01-30,1785.72,-5.0,0,Stop Loss
BLUESTARCO.NS,2025-02-04,2097.78,2025-02-04,1992.89,-5.0,0,Stop Loss
BLUESTARCO.NS,2025-04-16,2056.42,2025-04-23,1953.6,-5.0,7,Stop Loss
BLUESTARCO.NS,2025-05-12,1640.36,2025-05-14,1558.34,-5.0,2,Stop Loss
BLUESTARCO.NS,2025-06-16,1654.54,2025-06-19,1571.81,-5.0,3,Stop Loss
BBTC.NS,2020-06-25,1052.34,2020-07-08,1157.57,10.0,13,Target Hit
BBTC.NS,2020-09-14,1379.14,2020-09-22,1310.18,-5.0,8,Stop Loss
BBTC.NS,2020-10-06,1342.9,2020-10-08,1275.76,-5.0,2,Stop Loss
BBTC.NS,2022-02-01,1094.24,2022-02-08,1039.53,-5.0,7,Stop Loss
BBTC.NS,2022-03-03,965.14,2022-03-04,916.88,-5.0,1,Stop Loss
BBTC.NS,2022-03-21,940.3,2022-03-24,893.28,-5.0,3,Stop Loss
BBTC.NS,2022-11-07,884.93,2022-11-30,973.42,10.0,23,Target Hit
BBTC.NS,2023-06-13,1049.57,2023-06-13,997.09,-5.0,0,Stop Loss
BBTC.NS,2024-01-25,1665.37,2024-03-13,1582.1,-5.0,48,Stop Loss
BBTC.NS,2024-02-16,1800.72,2024-02-21,1710.68,-5.0,5,Stop Loss
BBTC.NS,2024-08-08,2218.76,2024-08-19,2440.64,10.0,11,Target Hit
BBTC.NS,2024-09-04,2702.23,2024-09-09,2567.12,-5.0,5,Stop Loss
BBTC.NS,2025-04-09,1801.88,2025-04-23,1982.07,10.0,14,Target Hit
BBTC.NS,2025-05-16,1872.41,2025-05-19,2059.65,10.0,3,Target Hit
BOSCHLTD.NS,2020-09-28,12468.85,2020-10-09,11845.41,-5.0,11,Stop Loss
BOSCHLTD.NS,2021-05-19,13830.29,2021-08-11,13492.19,-2.44,84,Max Hold
BOSCHLTD.NS,2021-05-11,13224.47,2021-05-20,14546.92,10.0,9,Target Hit
BOSCHLTD.NS,2021-05-10,12893.33,2021-05-20,14182.66,10.0,10,Target Hit
BOSCHLTD.NS,2022-05-30,13642.26,2022-06-16,12960.15,-5.0,17,Stop Loss
BOSCHLTD.NS,2025-04-21,27834.88,2025-05-07,30618.37,10.0,16,Target Hit
FIRSTCRY.NS,2025-03-06,413.25,2025-03-06,392.59,-5.0,0,Stop Loss
FIRSTCRY.NS,2025-04-22,364.65,2025-04-25,346.42,-5.0,3,Stop Loss
FIRSTCRY.NS,2025-04-29,345.83,2025-04-29,328.54,-5.0,0,Stop Loss
FIRSTCRY.NS,2025-05-12,332.57,2025-05-19,365.83,10.0,7,Target Hit
BRIGADE.NS,2020-09-21,176.05,2020-09-21,167.25,-5.0,0,Stop Loss
BRIGADE.NS,2020-10-05,167.79,2020-10-15,159.4,-5.0,10,Stop Loss
BRIGADE.NS,2021-04-27,248.78,2021-05-19,273.66,10.0,22,Target Hit
BRIGADE.NS,2021-08-06,340.75,2021-08-06,323.71,-5.0,0,Stop Loss
BRIGADE.NS,2021-11-30,511.44,2021-11-30,485.87,-5.0,0,Stop Loss
BRIGADE.NS,2021-12-22,460.7,2021-12-30,506.77,10.0,8,Target Hit
BRIGADE.NS,2022-02-23,501.82,2022-02-24,476.73,-5.0,1,Stop Loss
BRIGADE.NS,2022-03-03,504.2,2022-03-03,478.99,-5.0,0,Stop Loss
BRIGADE.NS,2022-03-14,452.75,2022-03-17,498.02,10.0,3,Target Hit
BRIGADE.NS,2022-05-23,453.31,2022-06-22,430.64,-5.0,30,Stop Loss
BRIGADE.NS,2022-08-30,505.67,2022-09-06,556.24,10.0,7,Target Hit
BRIGADE.NS,2023-05-02,509.27,2023-05-31,560.2,10.0,29,Target Hit
BRIGADE.NS,2023-08-10,599.28,2023-08-10,569.32,-5.0,0,Stop Loss
BRIGADE.NS,2024-04-18,1021.35,2024-04-22,970.28,-5.0,4,Stop Loss
BRIGADE.NS,2024-04-26,1049.26,2024-05-14,996.8,-5.0,18,Stop Loss
BRIGADE.NS,2024-08-06,1222.52,2024-08-06,1161.39,-5.0,0,Stop Loss
BRIGADE.NS,2024-08-16,1147.91,2024-09-02,1262.7,10.0,17,Target Hit
BRIGADE.NS,2025-02-03,1187.08,2025-02-06,1127.73,-5.0,3,Stop Loss
BRIGADE.NS,2025-04-15,968.08,2025-05-13,1064.89,10.0,28,Target Hit
BRITANNIA.NS,2021-08-20,3620.8,2021-11-09,3439.76,-5.0,81,Stop Loss
BRITANNIA.NS,2022-01-11,3617.83,2022-01-19,3436.94,-5.0,8,Stop Loss
BRITANNIA.NS,2022-05-04,3381.89,2022-05-04,3212.8,-5.0,0,Stop Loss
BRITANNIA.NS,2022-05-04,3416.83,2022-05-04,3245.99,-5.0,0,Stop Loss
BRITANNIA.NS,2022-05-04,3280.78,2022-05-05,3116.74,-5.0,1,Stop Loss
BRITANNIA.NS,2022-05-04,3273.73,2022-05-06,3110.04,-5.0,2,Stop Loss
BRITANNIA.NS,2022-05-04,3248.57,2022-05-06,3086.14,-5.0,2,Stop Loss
BRITANNIA.NS,2024-03-26,4898.54,2024-04-15,4653.61,-5.0,20,Stop Loss
BRITANNIA.NS,2024-09-20,6255.76,2024-10-14,5942.97,-5.0,24,Stop Loss
BRITANNIA.NS,2025-03-20,4822.82,2025-04-09,5305.1,10.0,20,Target Hit
BRITANNIA.NS,2025-04-08,5123.87,2025-05-13,5636.26,10.0,35,Target Hit
MAPMYINDIA.NS,2022-02-01,1457.92,2022-02-01,1385.02,-5.0,0,Stop Loss
MAPMYINDIA.NS,2022-02-16,1495.89,2022-02-18,1421.1,-5.0,2,Stop Loss
MAPMYINDIA.NS,2022-02-25,1445.07,2022-02-28,1372.82,-5.0,3,Stop Loss
MAPMYINDIA.NS,2022-03-09,1476.28,2022-04-06,1623.91,10.0,28,Target Hit
MAPMYINDIA.NS,2022-07-06,1479.73,2022-07-21,1405.74,-5.0,15,Stop Loss
MAPMYINDIA.NS,2022-05-19,1311.36,2022-05-19,1245.79,-5.0,0,Stop Loss
MAPMYINDIA.NS,2022-06-16,1351.56,2022-06-16,1283.98,-5.0,0,Stop Loss
MAPMYINDIA.NS,2022-08-29,1302.37,2022-09-12,1432.61,10.0,14,Target Hit
MAPMYINDIA.NS,2024-07-04,2458.44,2024-07-04,2335.52,-5.0,0,Stop Loss
MAPMYINDIA.NS,2024-08-12,2321.88,2024-08-12,2205.79,-5.0,0,Stop Loss
MAPMYINDIA.NS,2024-12-09,1787.45,2024-12-09,1698.08,-5.0,0,Stop Loss
MAPMYINDIA.NS,2024-12-09,1723.14,2024-12-09,1895.45,10.0,0,Target Hit
MAPMYINDIA.NS,2025-01-17,1673.0,2025-02-11,1589.35,-5.0,25,Stop Loss
MAPMYINDIA.NS,2025-04-08,1777.71,2025-04-08,1688.82,-5.0,0,Stop Loss
MAPMYINDIA.NS,2025-04-17,1784.8,2025-05-12,1963.28,10.0,25,Target Hit
MAPMYINDIA.NS,2025-05-12,1852.22,2025-05-12,2037.44,10.0,0,Target Hit
CCL.NS,2020-09-25,246.57,2020-10-20,234.24,-5.0,25,Stop Loss
CCL.NS,2021-03-02,235.79,2021-03-09,259.37,10.0,7,Target Hit
CCL.NS,2021-04-15,236.73,2021-04-23,260.4,10.0,8,Target Hit
CCL.NS,2021-06-21,337.34,2021-06-21,320.47,-5.0,0,Stop Loss
CCL.NS,2021-08-24,386.46,2021-08-24,367.14,-5.0,0,Stop Loss
CCL.NS,2022-03-29,406.11,2022-04-19,385.8,-5.0,21,Stop Loss
CCL.NS,2022-06-27,375.34,2022-06-27,356.57,-5.0,0,Stop Loss
CCL.NS,2022-09-02,479.12,2022-09-19,527.03,10.0,17,Target Hit
CCL.NS,2025-05-06,694.21,2025-05-06,659.5,-5.0,0,Stop Loss
CCL.NS,2025-04-11,620.82,2025-04-11,589.78,-5.0,0,Stop Loss
CCL.NS,2025-04-07,561.82,2025-04-07,533.73,-5.0,0,Stop Loss
CCL.NS,2025-05-07,708.34,2025-05-07,779.17,10.0,0,Target Hit
CCL.NS,2025-05-12,742.36,2025-05-20,816.6,10.0,8,Target Hit
CESC.NS,2022-03-10,70.83,2022-03-14,67.29,-5.0,4,Stop Loss
CESC.NS,2022-02-25,68.79,2022-03-17,65.35,-5.0,20,Stop Loss
CESC.NS,2023-12-21,110.73,2023-12-21,105.19,-5.0,0,Stop Loss
CESC.NS,2024-03-14,111.35,2024-03-28,122.48,10.0,14,Target Hit
CESC.NS,2024-04-15,139.72,2024-04-15,132.73,-5.0,0,Stop Loss
CESC.NS,2024-04-22,140.96,2024-05-09,133.91,-5.0,17,Stop Loss
CESC.NS,2024-06-03,145.17,2024-06-04,137.91,-5.0,1,Stop Loss
CESC.NS,2024-08-21,177.81,2024-08-27,195.59,10.0,6,Target Hit
CESC.NS,2025-04-15,154.87,2025-05-19,170.36,10.0,34,Target Hit
CESC.NS,2025-05-08,166.03,2025-05-09,157.73,-5.0,1,Stop Loss
CGPOWER.NS,2020-08-05,10.35,2020-08-05,9.83,-5.02,0,Stop Loss
CGPOWER.NS,2020-08-04,9.85,2020-08-07,10.84,10.05,3,Target Hit
CGPOWER.NS,2020-08-03,9.39,2020-08-05,10.33,10.01,2,Target Hit
CGPOWER.NS,2020-07-31,8.94,2020-08-04,9.83,9.96,4,Target Hit
CGPOWER.NS,2020-07-15,8.53,2020-07-15,8.1,-5.04,0,Stop Loss
CGPOWER.NS,2020-09-02,21.51,2020-09-02,20.43,-5.02,0,Stop Loss
CGPOWER.NS,2020-09-15,24.59,2020-09-22,23.36,-5.0,7,Stop Loss
CGPOWER.NS,2020-09-11,23.38,2020-09-11,22.21,-5.0,0,Stop Loss
CGPOWER.NS,2020-09-10,22.22,2020-09-10,21.11,-5.0,0,Stop Loss
CGPOWER.NS,2020-09-11,23.33,2020-09-11,22.16,-5.02,0,Stop Loss
CGPOWER.NS,2020-10-01,24.34,2020-10-08,23.12,-5.01,7,Stop Loss
CGPOWER.NS,2020-11-04,30.9,2020-11-12,33.99,10.0,8,Target Hit
CGPOWER.NS,2021-02-19,51.85,2021-02-19,49.26,-5.0,0,Stop Loss
CGPOWER.NS,2021-02-18,49.28,2021-02-23,54.21,10.0,5,Target Hit
CGPOWER.NS,2020-12-29,46.86,2020-12-29,44.52,-4.99,0,Stop Loss
